PRODUCT,REACTANT
COc1cc(N)c(Cl)cc1C(=O)NCC1(O)CCN(CCCCCC(=O)c2ccccc2)CC1,NCC1(O)CCN(CCCCCC(=O)c2ccccc2)CC1.COc1cc(N)c(Cl)cc1C(=O)O
COC(=O)c1ccc(NC(=O)C(CC2CCCC2)c2ccc(N)cc2)nc1,COC(=O)c1ccc(NC(=O)C(CC2CCCC2)c2ccc([N+](=O)O)cc2)nc1
CNC(=O)Cn1ccnc1-c1cn2c(n1)-c1ccc(-c3cnn(CC(C)(C)O)c3)cc1OCC2,CC(C)(O)Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.CNC(=O)Cn1ccnc1-c1cn2c(n1)-c1ccc(Br)cc1OCC2
COC(=O)c1ccc(NC2(C#N)CCN(c3ccc(N4C[C@H](CNC(C)=O)OC4=O)cc3F)CC2)cc1,[C-]#N.CC(=O)NC[C@H]1CN(c2ccc(N3CCC(=O)CC3)c(F)c2)C(=O)O1.COC(=O)c1ccc(N)cc1
CCOC(=O)NC1(CN2CCN(C(=O)OCc3ccccc3)CC2=O)CCN(C(=O)OC(C)(C)C)CC1,CCN(CC)CC.CC(C)(C)OC(=O)N1CCC(CN2CCN(C(=O)OCc3ccccc3)CC2=O)(C(=O)O)CC1.CCO
C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)c3c2n1[C@H](C)CO3,C[C@H](Nc1ncnc2c1ncn2C1CCCCO1)c1nc2ccc(F)c3c2n1[C@H](C)CO3
CCCCCCCCCCCCCCCC(=O)OC(=O)/C=C(C)/C=C/C=C(C)C=CC1=C(C)CCCC1(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1.CCCCCCCCCCCCCCCC(=O)O
CCCC/C=C\CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,CCCCCCCC/C=C\CCCC(=O)[CoA].C[N+](C)(C)C[C@H](O)CC(=O)O
CC/C=C\CCOC(=O)c1ccccc1,CC/C=C\CCO.O=C([CoA])c1ccccc1
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCC(O)COP(=O)(O)OC[C@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC
Cc1cc2ccc1[C@@H](C)COC(=O)Nc1cc(F)c(O[C@@H]3CCOC3)c(c1)CN(C)C(=O)C2Nc1ccc2c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc2c1,CN(C)[P+](On1nnc2ccccc21)(N(C)C)N(C)C.CNCc1cc(NC(=O)OC[C@H](C)c2ccc(C(Nc3ccc4c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc4c3)C(=O)O)cc2C)cc(F)c1O[C@@H]1CCOC1
N#Cc1cc(N)ccc1Oc1ccccc1,N#Cc1cc([N+](=O)O)ccc1Cl.Oc1ccccc1
Brc1ccc(CCOCC2CC2)cc1,BrCC1CC1.OCCc1ccc(Br)cc1
CCCCOC(=O)CCOCCc1ccc2sccc2c1,C[N+](C)(C)Cc1ccccc1.OCCc1ccc2sccc2c1.C=CC#N
CCCCC/C=C\C[C@H](O)/C=C/C=C/CCC(=O)CC(=O)O,CCCCC/C=C\C[C@H](O)C=C/C=C/CCC(=O)CC(=O)[CoA]
O=C(O)CNC(=O)Cc1ccccc1,NCC(=O)O.O=C([CoA])Cc1ccccc1
O=C1OC(=O)c2ccccc21,CC12CCCCC1C(=O)OC2=O
CC(C)C1CC=C(C=O)CC1,CCCCCCCCCC(=O)O
Cc1ccc2c(n1)N(CCCN1CCCC1)c1ccccc1N(C)C2=O,ClCCCN1CCCC1.Cc1ccc2c(n1)Nc1ccccc1N(C)C2=O
CCOC(=O)c1cc2ccc([Si](C)(C)C)cc2n1Cc1nccs1,ClCc1nccs1.CCOC(=O)c1cc2ccc([Si](C)(C)C)cc2[nH]1
CC(C)(CCc1ccncc1)NC(=O)c1cnc(C2CC2)c(OCC2CC2)n1,O=C(O)c1cnc(C2CC2)c(OCC2CC2)n1.CC(C)(N)CCc1ccncc1
O=C1OC(=O)c2ncccc21,O=C(O)c1cccnc1C(=O)O
CC1(C)NC(=O)N(c2ccc(C(C)(C)C)cc2)C1=O,COC(=O)C(C)(C)N.CC(C)(C)c1ccc(N=C=O)cc1
CC1=C2[N+]3=C(C=C4N5C(=CC6=[N+]7C(=C(CCC(=O)O)C6CC(=O)O)Cc6c(CCC(=O)O)c(CC(=O)O)c1n6[Co-2]573)[C@@H](CCC(=O)O)[C@]4(C)CC(=O)O)[C@@H](CCC(=O)O)[C@]2(C)CC(=O)O,C[SAH].C[C@@]1(CC(=O)O)C2=CC3=[N+]4C(=Cc5c(CC(=O)O)c(CCC(=O)O)c6n5[Co-2]45N2C(=CC2=[N+]5C(=C6)C(CCC(=O)O)=C2CC(=O)O)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O
CCCCCCCCCCCCCCC[C@@H](O)[C@H](COP(=O)(O)OCCN)NC(C)=O,CC(=O)OC[C@H](COP(=O)(O)OCCN)OC(C)=O.CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(C)=O
C/C(=C\C(=O)O)C(=O)[CoA],C/C(=C\C(=O)O)C(=O)O
CC/C=C\C[C@H](O)/C=C/C=C\C/C=C\C/C=C\C=C\[C@H](CCC(=O)O)OO,CC/C=C\C[C@H](O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O
O=CNC1CCCCC1,C#[N+]C1CCCCC1
*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NC/C=C(\C)CO)nc(SC)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*,*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCC=C(C)C)nc(SC)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*
Cc1ccc(S(=O)(=O)OC[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)cc1,CC(C)(C)OC(=O)N1CCC[C@@H](CO)C1.Cc1ccc(S(=O)(=O)Cl)cc1
CCCN(CCC)C1Cc2cc3c(cc2C1)C(=O)N(Cc1ccccc1)C3,CCCN(CCC)C1Cc2cc3c(cc2C1)C(=O)N(Cc1ccccc1)C3=O
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C[C@H](O)C[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=P(O)(OC[C@H]1O[C@H](O[C@@H]2[C@H](O)C(O)O[C@H](CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O)O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
CCN(CC)CCCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(-c4ccccc4)cc32)c1C,O=C1Cc2cc(-c3ccccc3)ccc2N1.CCN(CC)CCCNC(=O)c1c(C)[nH]c(C=O)c1C
CC(C)(C)OC(=O)N1[C@H](CN)C[C@H]2C[C@H]21,CC(C)(C)OC(=O)N1[C@H](CN=[N+]=[N-])C[C@H]2C[C@H]21
COc1cc2c(cc1OC)[C@@H](CN(C)CCCCl)C2,COc1cc2c(cc1OC)[C@@H](CN(C)CCCO)C2
CC(C)(O)c1ccc(-c2cn(C3CCc4c(CC(=O)O)c5ccccc5n4C3)nn2)cc1,CCCOC(=O)Cc1c2n(c3ccccc13)CC(N=[N+]=[N-])CC2.C#Cc1ccc(C(C)(C)O)cc1
O=[N+](O)c1ccc(F)c(CO)c1,O=Cc1cc([N+](=O)O)ccc1F
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(C(C)O)nc2)c1,CC(=O)c1ccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)cn1
CCCc1c(C(=O)NCc2ccc3c(Br)c(OCC(=O)OC)ccc3c2)cnn1-c1ccccc1,COC(=O)COc1ccc2cc(CN)ccc2c1Br.CCCc1c(C(=O)Cl)cnn1-c1ccccc1
O=P(O)(O)OCC1(O)O[C@H](CO)[C@@H](O)[C@@H]1O,OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O
Cc1ccc([N+](=O)O)c(O)c1CCC(C)Br,CC(=O)O.C=CC(C)c1c(C)ccc([N+](=O)O)c1O
O=C1CCCc2sc(SCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc21,Fc1ccc2c(C3CCNCC3)noc2c1.O=C1CCCc2sc(SCCCCl)cc21
CCCCCCCC(=O)Oc1ccccc1,Oc1ccccc1.CCCCCCCC(=O)O
COc1cccc(Sc2c(O)cc(-c3ccccc3)oc2=O)c1,C=C(O[Si](C)(C)C)c1ccccc1.COc1cccc(SC(C(=O)O)C(=O)O)c1
CC(=O)OC[C@]12[C@H](O)C(=O)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)C[C@@]2(C)C12CO2,CC(=O)OC[C@@]12C(C=C(C)[C@@H](O)[C@H]1O)OC1[C@H](OC(C)=O)C[C@@]2(C)C12CO2
O=C(O)c1cc(O)c2ccccc2n1,Nc1ccccc1C(=O)C[C@H](N)C(=O)O.O=C(O)C(=O)Cc1c[nH]c2ccccc12
O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCOCC1)c1cc2cc(Cl)sc2[nH]1,N[C@@H](Cc1ccccc1)C(=O)N1CCOCC1.O=C(O)c1cc2cc(Cl)sc2[nH]1
COC(=O)c1cnccc1-c1ccccc1C,COC(=O)c1cnccc1Cl.Cc1ccccc1B(O)O
COC1=C(C2CCCC2)C(=O)C(=CO)CC1,CCOC=O.COC1=CCCC(=O)C1C1CCCC1
COC(=O)c1cc(OC)c(Br)c(OCc2ccccc2)c1,COC(=O)c1cc(O)c(Br)c(OCc2ccccc2)c1.O=C(O)O
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Fc1ccc(-n2ncnc2-c2cc3c(s2)-c2nc(NCC4CCCC4)ccc2OCC3)c(F)c1,CCCCN1CCN2CCN(CCCC)P1N(CCCC)CC2.CNC1CCCC1.Fc1ccc(-n2ncnc2-c2cc3c(s2)-c2nc(Cl)ccc2OCC3)c(F)c1
CC(C)(C)N=NC(C)(OOC(C)(C)C)c1ccccc1,CC(C)(C)N=NC(C)(Cl)c1ccccc1.CC(C)(C)OO
*NC1CSSCC(C(*)=O)NC(=O)C(*)NC(=O)C(*)NC1=O,*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O
COC(=O)c1ccc(C)c(-c2c(C)cc(OCC3(O)CCSCC3)cc2C)c1,C1CC2(CCS1)CO2.COC(=O)c1ccc(C)c(-c2c(C)cc(O)cc2C)c1
CCCCCCCC/C=C\CCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
CCC(CC)c1ccc(Cl)c2nc(Nc3ccc(OC(F)(F)F)cc3Br)n(CCCCO)c12,CCOC(=O)CCCn1c(Nc2ccc(OC(F)(F)F)cc2Br)nc2c(Cl)ccc(C(CC)CC)c21
CC1=CC=CC(O)C1(O)C(=O)O,Cc1ccccc1C(=O)O
COC(=O)c1cccc(-c2ccc(C=O)c(F)c2)c1,O=Cc1ccc(Br)cc1F.COC(=O)c1cccc(Br)c1
ClCCOc1ccccc1,OCCOc1ccccc1
Cc1cc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\OCc4nc(=O)c(O)c[nH]4)c4csc(N)n4)[C@H]3SC2)n2nc(C(=O)NO)nc2n1,NOCc1nc(=O)c(O)c[nH]1.Cc1cc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(=O)c4csc(N)n4)[C@H]3SC2)n2nc(C(=O)NO)nc2n1
C[C@@H](CO)[C@H](NC(=O)OC(C)(C)C)c1ccco1,C[C@@H](C=O)[C@H](NC(=O)OC(C)(C)C)c1ccco1
CN1CC[C@@H](Oc2cnc(N3CCC(c4nc5c(c(C6CCC(F)(F)CC6)c4C(F)c4ccc(C(F)(F)F)cc4)C(O)CC(C)(C)C5)CC3)nc2)C1,COc1ccc(COC2CC(C)(C)Cc3nc(C4CCNCC4)c(C(F)c4ccc(C(F)(F)F)cc4)c(C4CCC(F)(F)CC4)c32)cc1.CN1CC[C@@H](Oc2cnc(Cl)nc2)C1
CCCCCCCCNC(=O)C(C)(C)Oc1ccc(C[C@H](OC)C(=O)O)cc1,CCO[C@@H](Cc1ccc(O[C@H](C)C(=O)NCCc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O.CCOC(=O)[C@H](Cc1ccc(OC(C)(C)C(=O)O)cc1)OC
O[C@H]1C=Cc2c(cc3ccc4cccc5ccc2c3c45)[C@H]1O,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
CN(C)CC1NCCc2ccccc21,CN(C)CC1c2ccccc2CCN1Cc1ccccc1
O=[N+](O)c1cnc2c(c1)cc1c3c(cccc32)CC1,Nc1ccc2c3c(cccc13)CC2.O=C/C(=C\O)[N+](=O)O
CCOC(=O)Cc1ccc(CCBr)cc1,O=C(O)Cc1ccc(CCBr)cc1.CCO
CCC[C@H]1CC[C@H]([C@H]2CC[C@H](/C=C/c3ccc(C(=O)Oc4cc(F)c(OC(F)(F)F)c(F)c4)cc3)CC2)CC1,CCCCC[C@H]1CC[C@H]([C@H]2CC[C@H](/C=C/c3ccc(C(=O)O)cc3)CC2)CC1.Oc1cc(F)c(OC(F)(F)F)c(F)c1
Nc1ccc(OCCCCN2C(=O)c3ccccc3C2=O)cc1,O=C1c2ccccc2C(=O)N1CCCCOc1ccc([N+](=O)O)cc1
Cc1cn(S(=O)(=O)N(C)C)nc1CCO,C1CO1.Cc1cnn(S(=O)(=O)N(C)C)c1
NC(=O)N[C@@H](CC(=O)O)C(=O)O,N[C@@H](CC(=O)O)C(=O)O.O=C=O
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=c1cc[nH]c(=O)[nH]1
CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cn1c(=O)ccc2cc(OCCCNCCCn3ccnc3)ccc21,NCCCn1ccnc1.Cn1c(=O)ccc2cc(OCCC=O)ccc21
CC(C)N(C(=O)CN1C(=O)Cc2nnc(-c3ccccc3)n2-c2ccccc21)c1ccccc1,NNC(=O)c1ccccc1.CCOC1=Nc2ccccc2N(CC(=O)N(c2ccccc2)C(C)C)C(=O)C1
O=C(CC1CCCC1)NC[C@H](NC(=O)c1ccc(C(=O)NCc2cccc(O)c2)cc1Cl)C(=O)O,O=C(CC1CCCCC1)NC[C@H](NC(=O)c1ccc(C(=O)NCc2cccc(O)c2)cc1Cl)C(=O)O
CCOC(=O)CCCOc1ccc(C[C@H](NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)OC(C)(C)C)cc1,O=C(n1ccnc1)n1ccnc1.OCC12CC3CC(CC(C3)C1)C2.CCOC(=O)CCCOc1ccc(C[C@H](N)C(=O)OC(C)(C)C)cc1
OC(Cc1ccccc1Cl)(c1cccc(F)c1)C1CN(Cc2ccccc2)CCO1,COc1ccccc1CC(O)(c1cccc(F)c1)C1CN(Cc2ccccc2)CCO1.ClCc1ccccc1Cl
Nc1cc(CN2CCC(CNC(=O)CNC(=O)c3cc(F)c(F)cc3N)CC2)ccc1O,CC(C)(C)OC(=O)Nc1cc(F)c(F)cc1C(=O)NCC(=O)NCC1CCN(Cc2ccc(O)c(N)c2)CC1
O=C(O)[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O.O=C(O)[C@H](O)CO
CCc1nc2c(F)ccc(OCC(=O)O)c2c(OC(F)F)c1Cc1ccc(F)cc1Cl,CCc1nc2c(F)ccc(OCC(=O)OC)c2c(OC(F)F)c1Cc1ccc(F)cc1Cl
O=C(NC1(c2ccccn2)CC1)c1cccc(I)c1,NC1(c2ccccn2)CC1.O=C(O)c1cccc(I)c1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C)C(C)(C)CCC1,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O.CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CC(O)C1
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C#CCOCCC12OCC(C(C)(C)C)(CO1)CO2,C#CCOCCC(=O)O.CC(C)(C)C1(CO)COC1
O=C(O)c1cc(-c2ncccc2F)c(Cl)cc1Cl,COC(=O)c1cc(-c2ncccc2F)c(Cl)cc1Cl
CC1=CC[C@@H]2C(C)=CC[C@@H](C(C)C)[C@@H]2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
*N[C@@H](CC[S@](C)=O)C(*)=O,*N[C@@H](CCSC)C(*)=O
CC(=O)c1c(-c2cccc(F)c2)noc1C(F)(F)F,FC(F)(F)c1onc(-c2ccccc2)c1-c1cn(-c2ccccc2)cn1.Fc1cccc(-c2cc(C(F)(F)F)on2)c1
CCOc1nc2cccc(C)c2c(=O)o1,CCOC(=O)Cl.Cc1cccc(N)c1C(=O)O
C[C@@]1(CC(N)=O)C2=[N+]3[C@@H](C[C@]45NC(=O)C[C@@]4(C)[C@H](CCC(=O)O)C4=[N+]5[Ni-2]35N3C(=C4)[C@@H](CC(=O)O)[C@H](CCC(=O)O)C3=C3C(=O)CC[C@@H]4C3=[N+]5[C@H](C2)[C@H]4CC(=O)O)[C@H]1CCC(=O)O,C[C@@]1(CC(N)=O)C2=[N+]3[C@@H](C[C@]45NC(=O)C[C@@]4(C)[C@H](CCC(=O)O)C4=[N+]5[Ni-2]35N3C(=CC6=[N+]5[C@H](C2)[C@@H](CC(=O)O)[C@@H]6CCC(=O)O)[C@@H](CCC(=O)O)[C@H](CC(=O)O)C3=C4)[C@H]1CCC(=O)O
CN(c1nc2ccccc2c(=O)o1)c1ccccc1I,COC(=O)c1ccccc1N=C=O.CNc1ccccc1I
C=CCCCC(CCCC(CCCCCCC(=O)OC)S(C)(=O)=O)OC(C)=O,CCCCCC(CCCC(CCCCCCC(=O)OC)(C(=O)OC)S(C)(=O)=O)OC(C)=O
FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(I)cc21,FC(F)(F)c1ccc(Cl)cc1CBr.O=C1CNc2ncc(I)cc2N1
O=C1OC(CCCCc2ccccc2)C1CCS(=O)(=O)c1ccccc1,O=C(O)C(CCS(=O)(=O)c1ccccc1)C(O)CCCCc1ccccc1
CN1C(=O)CC[C@]2(C)c3ccc(Sc4cnccn4)cc3CC[C@@H]12,Clc1cnccn1.CN1C(=O)CC[C@]2(C)c3ccc(S)cc3CC[C@@H]12
CNC(=NCCCOc1cccc(CN(C)C)c1)NS(C)(=O)=O,CN.CN(C)Cc1cccc(OCCCN)c1.CSC(=NS(C)(=O)=O)SC
COc1ccc(-c2cnc3c(C(F)(F)F)cccc3c2-c2cccc(O)c2)cc1,Nc1c(C(=O)c2cccc(O)c2)cccc1C(F)(F)F.COc1ccc(CC=O)cc1
c1ccc(C(c2ccncc2)c2cccs2)cc1,OC(c1ccccc1)(c1ccncc1)c1cccs1
Cc1cc(N)cnc1OCC[C@@H]1C[C@@H]1C1CCN(C(=O)OCc2ccccc2)CC1,Cc1cc([N+](=O)O)cnc1OCC[C@@H]1C[C@@H]1C1CCN(C(=O)OCc2ccccc2)CC1
COc1cc2ccc(=O)oc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COc1cc2ccc(=O)oc2cc1O.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
CC(C)(C)OC(=O)Nc1cc(OCC(F)(F)F)ccc1NC(=O)CC(=O)c1cccc(-c2cccnc2)c1,CC(C)(C)OC(=O)CC(=O)c1cccc(-c2cccnc2)c1.CC(C)(C)OC(=O)Nc1cc(OCC(F)(F)F)ccc1N
C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,*O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
C=C(C)C1CCC(C)=C1CC(C)(C)CO,C=C(C)C1CCC(C)=C1CC(C)(C)C=O
Nc1ccc(C(=O)Nc2ccccn2)cc1N,O=C(Nc1ccccn1)c1ccc([N+](=O)O)c([N+](=O)O)c1
CCOC(=O)CC(=NNc1ccc(C(=O)O)cc1C)C(C)=O,CCOC(=O)CC(C(C)=O)C(C)=O.Cc1cc(C(=O)O)ccc1N
C#CCOc1ccc([C@@H]2CCCC[C@H]2NC(=O)C(O)c2ccc(Cl)c(Cl)c2)cc1OC,CC#COS(=O)(=O)c1ccc(C)cc1.COc1cc([C@@H]2CCCC[C@H]2NC(=O)C(O)c2ccc(Cl)c(Cl)c2)ccc1O
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C/C(=C\CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CO
CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)[CoA],CCCCC/C=C\C/C=C\C/C=C\CC1OC1CCCC(=O)O
CN(Cc1ccnc2c(C#N)c(-c3ccc(Oc4ccccc4)cc3)nn12)C(=O)C(F)(F)F,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)nn2c(CNC(=O)C(F)(F)F)ccnc12.O=C(O)O
*C(=O)CCCCCCC/C=C\CC#CCCCCC,*C(=O)CCCCCCC/C=C\C/C=C\CCCCC
C=C(OCC)c1ccc(C(=O)OC)cc1,COC(=O)c1ccc(Br)cc1[N+](=O)O.CCCC[Sn](C=COCC)(CCCC)CCCC
CN1CCN(c2ccccc2CC2CCN(c3ccc(C(=O)N4CCOCC4)cc3)C2=O)CC1,C1COCCN1.CCOC(=O)c1ccc(N2CCC(Cc3ccccc3N3CCN(C)CC3)C2=O)cc1
NCCC(O)c1cccc(C#CCCO)c1,O=C(NCCC(O)c1cccc(C#CCCO)c1)C(F)(F)F
Cn1cc(-c2cc(C(=O)O)cc(C(F)(F)F)c2)cn1,COC(=O)c1cc(-c2cnn(C)c2)cc(C(F)(F)F)c1
Cc1ccc(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)cc2Cl)c(=O)n1-c1ccc(F)cc1,Nc1ccc(Oc2ccc3nc(NC(=O)C4CC4)cn3c2)cc1Cl.Cc1ccc(C(=O)O)c(=O)n1-c1ccc(F)cc1
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
CC(=O)OC(C)c1cccc2cc(C(C)=O)oc12,CC(=O)OC(C)c1cccc2cc(C3(C)OCCO3)oc12
O=c1cc(CCc2cccc(Cl)c2)c2cc(C(O)(c3ccc(Cl)cc3)c3nccs3)ccc2[nH]1,O=C(c1ccc(Cl)cc1)c1ccc2[nH]c(=O)cc(CCc3cccc(Cl)c3)c2c1.c1cscn1
CC(=O)c1ccc(C(=O)Cl)c(C)c1,O=C(Cl)C(=O)Cl.CC(=O)c1ccc(C(=O)O)c(C)c1
CCCN(CC(=O)NCc1ccc(F)cc1)c1ccc(C#N)c(C(F)(F)F)c1,NCc1ccc(F)cc1.CCCN(CC(=O)O)c1ccc(C#N)c(C(F)(F)F)c1
CCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,CCCCCCCCCCCCCC(=O)O.NCCOP(=O)(O)OCC(O)CO
N[C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(=O)O)C(=O)O,C=O.N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
*[C@H](O)C(=O)N[C@@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,*[C@H](O)C(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
CCN(CC)Cc1sc(-c2nc(-c3ccc(CN)cc3)no2)cc1C,CCN(CC)Cc1sc(-c2nc(-c3ccc(CCl)cc3)no2)cc1C
